55869.0 | 1.2148 | 15:31:09
55869.0 | 1.2148 | 15:31:09
55869.0 | 1.2148 | 15:31:09
55872.0 | 1.214785 | 15:31:12
55872.0 | 1.214785 | 15:31:12
55872.0 | 1.214785 | 15:31:12
55875.0 | 1.21478 | 15:31:15
55875.0 | 1.21478 | 15:31:15
55875.0 | 1.21478 | 15:31:15
55875.0 | 1.21478 | 15:31:15
55879.0 | 1.21483 | 15:31:19
55879.0 | 1.21483 | 15:31:19
55879.0 | 1.21483 | 15:31:19
55879.0 | 1.21483 | 15:31:19
55879.0 | 1.21483 | 15:31:19
55883.0 | 1.214825 | 15:31:23
55883.0 | 1.214825 | 15:31:23
55883.0 | 1.214825 | 15:31:23
55883.0 | 1.214825 | 15:31:23
55883.0 | 1.214825 | 15:31:23
55886.0 | 1.214845 | 15:31:26
55888.0 | 1.21484 | 15:31:28
55888.0 | 1.21484 | 15:31:28
55888.0 | 1.21484 | 15:31:28
55888.0 | 1.21484 | 15:31:28
55892.0 | 1.21484 | 15:31:32
55892.0 | 1.21484 | 15:31:32
55892.0 | 1.21484 | 15:31:32
55892.0 | 1.21484 | 15:31:32
55895.0 | 1.214855 | 15:31:35
55895.0 | 1.214855 | 15:31:35
55895.0 | 1.214855 | 15:31:35
55895.0 | 1.214855 | 15:31:35
55899.0 | 1.214845 | 15:31:39
55899.0 | 1.214845 | 15:31:39
55902.0 | 1.21482 | 15:31:42
55902.0 | 1.21482 | 15:31:42
55902.0 | 1.21482 | 15:31:42
55902.0 | 1.21483 | 15:31:42
55902.0 | 1.21483 | 15:31:42
55905.0 | 1.214815 | 15:31:45
55907.0 | 1.214815 | 15:31:47
55907.0 | 1.214815 | 15:31:47
55908.0 | 1.21482 | 15:31:48
55910.0 | 1.21481 | 15:31:50
55910.0 | 1.21481 | 15:31:50
55911.0 | 1.214825 | 15:31:51
55911.0 | 1.214825 | 15:31:51
55911.0 | 1.214825 | 15:31:51
55911.0 | 1.214825 | 15:31:51
55915.0 | 1.21483 | 15:31:55
55915.0 | 1.21483 | 15:31:55
